sample_idx,real,closest,TP,FP,precision,recall
110826,0,0,0,8458,0.0,0.0
6247,0,0,0,8459,0.0,0.0
2601,0,0,0,8460,0.0,0.0
12188,0,0,0,8461,0.0,0.0
17729,0,0,0,8462,0.0,0.0
48218,0,0,0,8463,0.0,0.0
58250,0,0,0,8464,0.0,0.0
100351,0,0,0,8465,0.0,0.0
104449,0,0,0,8466,0.0,0.0
83281,0,0,0,8467,0.0,0.0
104466,0,0,0,8468,0.0,0.0
29913,0,0,0,8469,0.0,0.0
71152,0,0,0,8470,0.0,0.0
7967,0,0,0,8471,0.0,0.0
77730,0,0,0,8472,0.0,0.0
81199,0,0,0,8473,0.0,0.0
57307,0,0,0,8474,0.0,0.0
101107,0,0,0,8475,0.0,0.0
109998,0,0,0,8476,0.0,0.0
83560,0,0,0,8477,0.0,0.0
68603,0,0,0,8478,0.0,0.0
4910,0,0,0,8479,0.0,0.0
5120,0,0,0,8480,0.0,0.0
68898,0,0,0,8481,0.0,0.0
80070,0,0,0,8482,0.0,0.0
19207,0,0,0,8483,0.0,0.0
43560,0,0,0,8484,0.0,0.0
53394,0,0,0,8485,0.0,0.0
34387,0,0,0,8486,0.0,0.0
94213,0,0,0,8487,0.0,0.0
115948,0,0,0,8488,0.0,0.0
23760,0,0,0,8489,0.0,0.0
7595,0,0,0,8490,0.0,0.0
77459,0,0,0,8491,0.0,0.0
46509,0,0,0,8492,0.0,0.0
89208,0,0,0,8493,0.0,0.0
79227,0,0,0,8494,0.0,0.0
94408,0,0,0,8495,0.0,0.0
25178,0,0,0,8496,0.0,0.0
105462,0,0,0,8497,0.0,0.0
7698,0,0,0,8498,0.0,0.0
9597,0,0,0,8499,0.0,0.0
37932,0,0,0,8500,0.0,0.0
78548,0,0,0,8501,0.0,0.0
87051,0,0,0,8502,0.0,0.0
61280,0,0,0,8503,0.0,0.0
24753,0,0,0,8504,0.0,0.0
2911,0,0,0,8505,0.0,0.0
73050,0,0,0,8506,0.0,0.0
45474,0,0,0,8507,0.0,0.0
81620,0,0,0,8508,0.0,0.0
103515,0,0,0,8509,0.0,0.0
6617,0,0,0,8510,0.0,0.0
13982,0,0,0,8511,0.0,0.0
52830,0,0,0,8512,0.0,0.0
89836,0,0,0,8513,0.0,0.0
43004,0,0,0,8514,0.0,0.0
105579,0,0,0,8515,0.0,0.0
45936,0,0,0,8516,0.0,0.0
37636,0,0,0,8517,0.0,0.0
64958,0,0,0,8518,0.0,0.0
41911,0,0,0,8519,0.0,0.0
52736,0,0,0,8520,0.0,0.0
111526,0,0,0,8521,0.0,0.0
79016,0,0,0,8522,0.0,0.0
111728,0,0,0,8523,0.0,0.0
49613,0,0,0,8524,0.0,0.0
29427,0,0,0,8525,0.0,0.0
64648,0,0,0,8526,0.0,0.0
61077,0,0,0,8527,0.0,0.0
51252,0,0,0,8528,0.0,0.0
89107,0,0,0,8529,0.0,0.0
46850,0,0,0,8530,0.0,0.0
8940,0,0,0,8531,0.0,0.0
91557,0,0,0,8532,0.0,0.0
65713,0,0,0,8533,0.0,0.0
113988,0,0,0,8534,0.0,0.0
17302,0,0,0,8535,0.0,0.0
7929,0,0,0,8536,0.0,0.0
14254,0,0,0,8537,0.0,0.0
2076,0,0,0,8538,0.0,0.0
87923,0,0,0,8539,0.0,0.0
15044,0,0,0,8540,0.0,0.0
3510,0,0,0,8541,0.0,0.0
85727,0,0,0,8542,0.0,0.0
36845,0,0,0,8543,0.0,0.0
59541,0,0,0,8544,0.0,0.0
52166,0,0,0,8545,0.0,0.0
39681,0,0,0,8546,0.0,0.0
66507,0,0,0,8547,0.0,0.0
74305,0,0,0,8548,0.0,0.0
84631,0,0,0,8549,0.0,0.0
75208,0,0,0,8550,0.0,0.0
51067,0,0,0,8551,0.0,0.0
92848,0,0,0,8552,0.0,0.0
73679,0,0,0,8553,0.0,0.0
115006,0,0,0,8554,0.0,0.0
38912,0,0,0,8555,0.0,0.0
58956,0,0,0,8556,0.0,0.0
67006,0,0,0,8557,0.0,0.0
80649,0,0,0,8558,0.0,0.0
63907,0,0,0,8559,0.0,0.0
102689,0,0,0,8560,0.0,0.0
68309,0,0,0,8561,0.0,0.0
57561,0,0,0,8562,0.0,0.0
60375,0,0,0,8563,0.0,0.0
102527,0,0,0,8564,0.0,0.0
100506,0,0,0,8565,0.0,0.0
89803,0,0,0,8566,0.0,0.0
92332,0,0,0,8567,0.0,0.0
56004,0,0,0,8568,0.0,0.0
23848,0,0,0,8569,0.0,0.0
5851,0,0,0,8570,0.0,0.0
34932,0,0,0,8571,0.0,0.0
3117,0,0,0,8572,0.0,0.0
25774,0,0,0,8573,0.0,0.0
111697,0,0,0,8574,0.0,0.0
32749,0,0,0,8575,0.0,0.0
89041,0,0,0,8576,0.0,0.0
35152,0,0,0,8577,0.0,0.0
64933,0,0,0,8578,0.0,0.0
87744,0,0,0,8579,0.0,0.0
115347,0,0,0,8580,0.0,0.0
77169,0,0,0,8581,0.0,0.0
70231,0,0,0,8582,0.0,0.0
22918,0,0,0,8583,0.0,0.0
48383,0,0,0,8584,0.0,0.0
15896,0,0,0,8585,0.0,0.0
17354,0,0,0,8586,0.0,0.0
62629,0,0,0,8587,0.0,0.0
111857,0,0,0,8588,0.0,0.0
32699,0,0,0,8589,0.0,0.0
68595,0,0,0,8590,0.0,0.0
67420,0,0,0,8591,0.0,0.0
54721,0,0,0,8592,0.0,0.0
40387,0,0,0,8593,0.0,0.0
80784,0,0,0,8594,0.0,0.0
21043,0,0,0,8595,0.0,0.0
49076,0,0,0,8596,0.0,0.0
18325,0,0,0,8597,0.0,0.0
33240,0,0,0,8598,0.0,0.0
24278,0,0,0,8599,0.0,0.0
114495,0,0,0,8600,0.0,0.0
27057,0,0,0,8601,0.0,0.0
18534,0,0,0,8602,0.0,0.0
54908,0,0,0,8603,0.0,0.0
41543,0,0,0,8604,0.0,0.0
101354,0,0,0,8605,0.0,0.0
22856,0,0,0,8606,0.0,0.0
108294,0,0,0,8607,0.0,0.0
82224,0,0,0,8608,0.0,0.0
102166,0,0,0,8609,0.0,0.0
36917,0,0,0,8610,0.0,0.0
71043,0,0,0,8611,0.0,0.0
58079,0,0,0,8612,0.0,0.0
67081,0,0,0,8613,0.0,0.0
108335,0,0,0,8614,0.0,0.0
8724,0,0,0,8615,0.0,0.0
77453,0,0,0,8616,0.0,0.0
60208,0,0,0,8617,0.0,0.0
76410,0,0,0,8618,0.0,0.0
26321,0,0,0,8619,0.0,0.0
2892,0,0,0,8620,0.0,0.0
34637,0,0,0,8621,0.0,0.0
568,0,0,0,8622,0.0,0.0
35538,0,0,0,8623,0.0,0.0
19654,0,0,0,8624,0.0,0.0
71171,0,0,0,8625,0.0,0.0
31738,0,0,0,8626,0.0,0.0
81963,0,0,0,8627,0.0,0.0
59151,0,0,0,8628,0.0,0.0
16392,0,0,0,8629,0.0,0.0
84568,0,0,0,8630,0.0,0.0
90123,0,0,0,8631,0.0,0.0
57649,0,0,0,8632,0.0,0.0
53342,0,0,0,8633,0.0,0.0
39806,0,0,0,8634,0.0,0.0
99464,0,0,0,8635,0.0,0.0
25953,0,0,0,8636,0.0,0.0
55114,0,0,0,8637,0.0,0.0
32818,0,0,0,8638,0.0,0.0
108373,0,0,0,8639,0.0,0.0
20955,0,0,0,8640,0.0,0.0
13197,0,0,0,8641,0.0,0.0
2912,0,0,0,8642,0.0,0.0
19581,0,0,0,8643,0.0,0.0
95640,0,0,0,8644,0.0,0.0
60602,0,0,0,8645,0.0,0.0
51892,0,0,0,8646,0.0,0.0
19459,0,0,0,8647,0.0,0.0
104627,0,0,0,8648,0.0,0.0
39212,0,0,0,8649,0.0,0.0
82482,0,0,0,8650,0.0,0.0
13003,0,0,0,8651,0.0,0.0
48276,0,0,0,8652,0.0,0.0
65761,0,0,0,8653,0.0,0.0
14856,0,0,0,8654,0.0,0.0
69101,0,0,0,8655,0.0,0.0
82195,0,0,0,8656,0.0,0.0
44034,0,0,0,8657,0.0,0.0
10280,0,0,0,8658,0.0,0.0
6384,0,0,0,8659,0.0,0.0
16796,0,0,0,8660,0.0,0.0
26095,0,0,0,8661,0.0,0.0
66664,0,0,0,8662,0.0,0.0
66908,0,0,0,8663,0.0,0.0
106484,0,0,0,8664,0.0,0.0
66014,0,0,0,8665,0.0,0.0
98295,0,0,0,8666,0.0,0.0
72027,0,0,0,8667,0.0,0.0
111914,0,0,0,8668,0.0,0.0
34507,0,0,0,8669,0.0,0.0
53822,0,0,0,8670,0.0,0.0
46461,0,0,0,8671,0.0,0.0
97647,0,0,0,8672,0.0,0.0
17953,0,0,0,8673,0.0,0.0
2158,0,0,0,8674,0.0,0.0
6198,0,0,0,8675,0.0,0.0
69473,0,0,0,8676,0.0,0.0
13216,0,0,0,8677,0.0,0.0
33551,0,0,0,8678,0.0,0.0
47001,0,0,0,8679,0.0,0.0
94821,0,0,0,8680,0.0,0.0
84393,0,0,0,8681,0.0,0.0
20888,0,0,0,8682,0.0,0.0
41456,0,0,0,8683,0.0,0.0
9235,0,0,0,8684,0.0,0.0
44178,0,0,0,8685,0.0,0.0
2430,0,0,0,8686,0.0,0.0
36619,0,0,0,8687,0.0,0.0
17699,0,0,0,8688,0.0,0.0
16942,0,0,0,8689,0.0,0.0
19571,0,0,0,8690,0.0,0.0
81856,0,0,0,8691,0.0,0.0
10521,0,0,0,8692,0.0,0.0
38163,0,0,0,8693,0.0,0.0
73007,0,0,0,8694,0.0,0.0
84680,0,0,0,8695,0.0,0.0
100332,0,0,0,8696,0.0,0.0
48248,0,0,0,8697,0.0,0.0
30867,0,0,0,8698,0.0,0.0
47147,0,0,0,8699,0.0,0.0
89610,0,0,0,8700,0.0,0.0
72887,0,0,0,8701,0.0,0.0
7270,0,0,0,8702,0.0,0.0
73161,0,0,0,8703,0.0,0.0
55162,0,0,0,8704,0.0,0.0
111639,0,0,0,8705,0.0,0.0
93332,0,0,0,8706,0.0,0.0
22880,0,0,0,8707,0.0,0.0
51046,0,0,0,8708,0.0,0.0
77153,0,0,0,8709,0.0,0.0
95764,0,0,0,8710,0.0,0.0
72760,0,0,0,8711,0.0,0.0
53867,0,0,0,8712,0.0,0.0
49371,0,0,0,8713,0.0,0.0
33885,0,0,0,8714,0.0,0.0
115768,0,0,0,8715,0.0,0.0
66348,0,0,0,8716,0.0,0.0
59820,0,0,0,8717,0.0,0.0
114516,0,0,0,8718,0.0,0.0
100877,0,0,0,8719,0.0,0.0
86541,0,0,0,8720,0.0,0.0
63071,0,0,0,8721,0.0,0.0
48776,0,0,0,8722,0.0,0.0
71426,0,0,0,8723,0.0,0.0
48152,0,0,0,8724,0.0,0.0
55392,0,0,0,8725,0.0,0.0
102254,0,0,0,8726,0.0,0.0
78469,0,0,0,8727,0.0,0.0
40082,0,0,0,8728,0.0,0.0
14607,0,0,0,8729,0.0,0.0
64026,0,0,0,8730,0.0,0.0
100400,0,0,0,8731,0.0,0.0
24972,0,0,0,8732,0.0,0.0
52681,0,0,0,8733,0.0,0.0
106914,0,0,0,8734,0.0,0.0
60637,0,0,0,8735,0.0,0.0
70136,0,0,0,8736,0.0,0.0
71046,0,0,0,8737,0.0,0.0
38958,0,0,0,8738,0.0,0.0
27085,0,0,0,8739,0.0,0.0
86055,0,0,0,8740,0.0,0.0
28885,0,0,0,8741,0.0,0.0
15536,0,0,0,8742,0.0,0.0
104767,0,0,0,8743,0.0,0.0
74580,0,0,0,8744,0.0,0.0
90832,0,0,0,8745,0.0,0.0
7896,0,0,0,8746,0.0,0.0
43674,0,0,0,8747,0.0,0.0
115426,0,0,0,8748,0.0,0.0
81761,0,0,0,8749,0.0,0.0
3130,0,0,0,8750,0.0,0.0
66566,0,0,0,8751,0.0,0.0
46111,0,0,0,8752,0.0,0.0
25899,0,0,0,8753,0.0,0.0
39445,0,0,0,8754,0.0,0.0
77084,0,0,0,8755,0.0,0.0
60792,0,0,0,8756,0.0,0.0
7388,0,0,0,8757,0.0,0.0
24967,0,0,0,8758,0.0,0.0
92374,0,0,0,8759,0.0,0.0
107458,0,0,0,8760,0.0,0.0
36431,0,0,0,8761,0.0,0.0
26502,0,0,0,8762,0.0,0.0
57425,0,0,0,8763,0.0,0.0
72128,0,0,0,8764,0.0,0.0
68427,0,0,0,8765,0.0,0.0
27678,0,0,0,8766,0.0,0.0
84576,0,0,0,8767,0.0,0.0
93331,0,0,0,8768,0.0,0.0
58145,0,0,0,8769,0.0,0.0
92288,0,0,0,8770,0.0,0.0
72717,0,0,0,8771,0.0,0.0
12788,0,0,0,8772,0.0,0.0
5738,0,0,0,8773,0.0,0.0
30642,0,0,0,8774,0.0,0.0
80226,0,0,0,8775,0.0,0.0
53305,0,0,0,8776,0.0,0.0
112920,0,0,0,8777,0.0,0.0
85132,0,0,0,8778,0.0,0.0
33775,0,0,0,8779,0.0,0.0
40994,0,0,0,8780,0.0,0.0
32291,0,0,0,8781,0.0,0.0
12945,0,0,0,8782,0.0,0.0
21528,0,0,0,8783,0.0,0.0
49075,0,0,0,8784,0.0,0.0
45434,0,0,0,8785,0.0,0.0
50547,0,0,0,8786,0.0,0.0
108776,0,0,0,8787,0.0,0.0
40390,0,0,0,8788,0.0,0.0
55163,0,0,0,8789,0.0,0.0
43808,0,0,0,8790,0.0,0.0
63702,0,0,0,8791,0.0,0.0
104999,0,0,0,8792,0.0,0.0
97556,0,0,0,8793,0.0,0.0
48296,0,0,0,8794,0.0,0.0
116068,0,0,0,8795,0.0,0.0
115213,0,0,0,8796,0.0,0.0
52440,0,0,0,8797,0.0,0.0
115122,0,0,0,8798,0.0,0.0
83082,0,0,0,8799,0.0,0.0
70049,0,0,0,8800,0.0,0.0
105018,0,0,0,8801,0.0,0.0
59695,0,0,0,8802,0.0,0.0
31636,0,0,0,8803,0.0,0.0
2237,0,0,0,8804,0.0,0.0
5679,0,0,0,8805,0.0,0.0
19512,0,0,0,8806,0.0,0.0
76731,0,0,0,8807,0.0,0.0
80927,0,0,0,8808,0.0,0.0
33111,0,0,0,8809,0.0,0.0
88064,0,0,0,8810,0.0,0.0
23731,0,0,0,8811,0.0,0.0
7021,0,0,0,8812,0.0,0.0
21160,0,0,0,8813,0.0,0.0
21396,0,0,0,8814,0.0,0.0
23779,0,0,0,8815,0.0,0.0
8555,0,0,0,8816,0.0,0.0
88314,0,0,0,8817,0.0,0.0
41033,0,0,0,8818,0.0,0.0
29337,0,0,0,8819,0.0,0.0
78132,0,0,0,8820,0.0,0.0
64547,0,0,0,8821,0.0,0.0
16340,0,0,0,8822,0.0,0.0
110249,0,0,0,8823,0.0,0.0
43380,0,0,0,8824,0.0,0.0
2492,0,0,0,8825,0.0,0.0
107404,0,0,0,8826,0.0,0.0
40234,0,0,0,8827,0.0,0.0
11323,0,0,0,8828,0.0,0.0
82320,0,0,0,8829,0.0,0.0
56082,0,0,0,8830,0.0,0.0
28887,0,0,0,8831,0.0,0.0
25405,0,0,0,8832,0.0,0.0
48700,0,0,0,8833,0.0,0.0
106379,0,0,0,8834,0.0,0.0
21305,0,0,0,8835,0.0,0.0
79171,0,0,0,8836,0.0,0.0
90964,0,0,0,8837,0.0,0.0
7921,0,0,0,8838,0.0,0.0
10715,0,0,0,8839,0.0,0.0
59968,0,0,0,8840,0.0,0.0
104696,0,0,0,8841,0.0,0.0
25402,0,0,0,8842,0.0,0.0
22305,0,0,0,8843,0.0,0.0
92790,0,0,0,8844,0.0,0.0
23307,0,0,0,8845,0.0,0.0
17322,0,0,0,8846,0.0,0.0
44266,0,0,0,8847,0.0,0.0
26241,0,0,0,8848,0.0,0.0
28489,0,0,0,8849,0.0,0.0
58935,0,0,0,8850,0.0,0.0
74005,0,0,0,8851,0.0,0.0
88984,0,0,0,8852,0.0,0.0
20784,0,0,0,8853,0.0,0.0
106527,0,0,0,8854,0.0,0.0
11706,0,0,0,8855,0.0,0.0
111587,0,0,0,8856,0.0,0.0
20368,0,0,0,8857,0.0,0.0
86806,0,0,0,8858,0.0,0.0
6296,0,0,0,8859,0.0,0.0
58987,0,0,0,8860,0.0,0.0
44494,0,0,0,8861,0.0,0.0
33024,0,0,0,8862,0.0,0.0
113051,0,0,0,8863,0.0,0.0
65830,0,0,0,8864,0.0,0.0
2446,0,0,0,8865,0.0,0.0
29445,0,0,0,8866,0.0,0.0
110081,0,0,0,8867,0.0,0.0
26508,0,0,0,8868,0.0,0.0
10708,0,0,0,8869,0.0,0.0
32879,0,0,0,8870,0.0,0.0
85818,0,0,0,8871,0.0,0.0
105429,0,0,0,8872,0.0,0.0
66433,0,0,0,8873,0.0,0.0
71476,0,0,0,8874,0.0,0.0
2170,0,0,0,8875,0.0,0.0
51198,0,0,0,8876,0.0,0.0
22137,0,0,0,8877,0.0,0.0
11298,0,0,0,8878,0.0,0.0
30238,0,0,0,8879,0.0,0.0
32465,0,0,0,8880,0.0,0.0
19151,0,0,0,8881,0.0,0.0
2336,0,0,0,8882,0.0,0.0
14242,0,0,0,8883,0.0,0.0
104587,0,0,0,8884,0.0,0.0
82850,0,0,0,8885,0.0,0.0
74953,0,0,0,8886,0.0,0.0
3499,0,0,0,8887,0.0,0.0
90955,0,0,0,8888,0.0,0.0
58947,0,0,0,8889,0.0,0.0
102708,0,0,0,8890,0.0,0.0
65800,0,0,0,8891,0.0,0.0
51824,0,0,0,8892,0.0,0.0
18526,0,0,0,8893,0.0,0.0
53785,0,0,0,8894,0.0,0.0
2882,0,0,0,8895,0.0,0.0
33101,0,0,0,8896,0.0,0.0
97308,0,0,0,8897,0.0,0.0
34304,0,0,0,8898,0.0,0.0
88774,0,0,0,8899,0.0,0.0
48858,0,0,0,8900,0.0,0.0
63,0,0,0,8901,0.0,0.0
17790,0,0,0,8902,0.0,0.0
97578,0,0,0,8903,0.0,0.0
88430,0,0,0,8904,0.0,0.0
104269,0,0,0,8905,0.0,0.0
30205,0,0,0,8906,0.0,0.0
11463,0,0,0,8907,0.0,0.0
115240,0,0,0,8908,0.0,0.0
6304,0,0,0,8909,0.0,0.0
87759,0,0,0,8910,0.0,0.0
97976,0,0,0,8911,0.0,0.0
101315,0,0,0,8912,0.0,0.0
2284,0,0,0,8913,0.0,0.0
74139,0,0,0,8914,0.0,0.0
6798,0,0,0,8915,0.0,0.0
78106,0,0,0,8916,0.0,0.0
4297,0,0,0,8917,0.0,0.0
43180,0,0,0,8918,0.0,0.0
90009,0,0,0,8919,0.0,0.0
16609,0,0,0,8920,0.0,0.0
87039,0,0,0,8921,0.0,0.0
85008,0,0,0,8922,0.0,0.0
114892,0,0,0,8923,0.0,0.0
104173,0,0,0,8924,0.0,0.0
68949,0,0,0,8925,0.0,0.0
14388,0,0,0,8926,0.0,0.0
23568,0,0,0,8927,0.0,0.0
95084,0,0,0,8928,0.0,0.0
30610,0,0,0,8929,0.0,0.0
58378,0,0,0,8930,0.0,0.0
90668,0,0,0,8931,0.0,0.0
97089,0,0,0,8932,0.0,0.0
26627,0,0,0,8933,0.0,0.0
34861,0,0,0,8934,0.0,0.0
103721,0,0,0,8935,0.0,0.0
14189,0,0,0,8936,0.0,0.0
35708,0,0,0,8937,0.0,0.0
91080,0,0,0,8938,0.0,0.0
73367,0,0,0,8939,0.0,0.0
46362,0,0,0,8940,0.0,0.0
65346,0,0,0,8941,0.0,0.0
21491,0,0,0,8942,0.0,0.0
78761,0,0,0,8943,0.0,0.0
7801,0,0,0,8944,0.0,0.0
86902,0,0,0,8945,0.0,0.0
14188,0,0,0,8946,0.0,0.0
98245,0,0,0,8947,0.0,0.0
75351,0,0,0,8948,0.0,0.0
101470,0,0,0,8949,0.0,0.0
111826,0,0,0,8950,0.0,0.0
81853,0,0,0,8951,0.0,0.0
10933,0,0,0,8952,0.0,0.0
72715,0,0,0,8953,0.0,0.0
19470,0,0,0,8954,0.0,0.0
32598,0,0,0,8955,0.0,0.0
39703,0,0,0,8956,0.0,0.0
14848,0,0,0,8957,0.0,0.0
8106,0,0,0,8958,0.0,0.0
111571,0,0,0,8959,0.0,0.0
55192,0,0,0,8960,0.0,0.0
87902,0,0,0,8961,0.0,0.0
105005,0,0,0,8962,0.0,0.0
37800,0,0,0,8963,0.0,0.0
111074,0,0,0,8964,0.0,0.0
36210,0,0,0,8965,0.0,0.0
76707,0,0,0,8966,0.0,0.0
54207,0,0,0,8967,0.0,0.0
22446,0,0,0,8968,0.0,0.0
102561,0,0,0,8969,0.0,0.0
91493,0,0,0,8970,0.0,0.0
56728,0,0,0,8971,0.0,0.0
109659,0,0,0,8972,0.0,0.0
29281,0,0,0,8973,0.0,0.0
85122,0,0,0,8974,0.0,0.0
15708,0,0,0,8975,0.0,0.0
93127,0,0,0,8976,0.0,0.0
105469,0,0,0,8977,0.0,0.0
60652,0,0,0,8978,0.0,0.0
94457,0,0,0,8979,0.0,0.0
86424,0,0,0,8980,0.0,0.0
105662,0,0,0,8981,0.0,0.0
28231,0,0,0,8982,0.0,0.0
8041,0,0,0,8983,0.0,0.0
86994,0,0,0,8984,0.0,0.0
105077,0,0,0,8985,0.0,0.0
100537,0,0,0,8986,0.0,0.0
30853,0,0,0,8987,0.0,0.0
97397,0,0,0,8988,0.0,0.0
35409,0,0,0,8989,0.0,0.0
10400,0,0,0,8990,0.0,0.0
12823,0,0,0,8991,0.0,0.0
2030,0,0,0,8992,0.0,0.0
28186,0,0,0,8993,0.0,0.0
71609,0,0,0,8994,0.0,0.0
20529,0,0,0,8995,0.0,0.0
2880,0,0,0,8996,0.0,0.0
76020,0,0,0,8997,0.0,0.0
89515,0,0,0,8998,0.0,0.0
115558,0,0,0,8999,0.0,0.0
85699,0,0,0,9000,0.0,0.0
87061,0,0,0,9001,0.0,0.0
83818,0,0,0,9002,0.0,0.0
102832,0,0,0,9003,0.0,0.0
5245,0,0,0,9004,0.0,0.0
93580,0,0,0,9005,0.0,0.0
638,0,0,0,9006,0.0,0.0
58516,0,0,0,9007,0.0,0.0
9062,0,0,0,9008,0.0,0.0
79505,0,0,0,9009,0.0,0.0
59544,0,0,0,9010,0.0,0.0
102838,0,0,0,9011,0.0,0.0
42802,0,0,0,9012,0.0,0.0
12155,0,0,0,9013,0.0,0.0
67755,0,0,0,9014,0.0,0.0
73892,0,0,0,9015,0.0,0.0
72640,0,0,0,9016,0.0,0.0
66436,0,0,0,9017,0.0,0.0
59730,0,0,0,9018,0.0,0.0
82665,0,0,0,9019,0.0,0.0
79176,0,0,0,9020,0.0,0.0
11529,0,0,0,9021,0.0,0.0
48131,0,0,0,9022,0.0,0.0
1372,0,0,0,9023,0.0,0.0
52565,0,0,0,9024,0.0,0.0
16424,0,0,0,9025,0.0,0.0
47568,0,0,0,9026,0.0,0.0
15262,0,0,0,9027,0.0,0.0
96468,0,0,0,9028,0.0,0.0
38605,0,0,0,9029,0.0,0.0
7697,0,0,0,9030,0.0,0.0
114236,0,0,0,9031,0.0,0.0
69421,0,0,0,9032,0.0,0.0
40424,0,0,0,9033,0.0,0.0
74485,0,0,0,9034,0.0,0.0
81335,0,0,0,9035,0.0,0.0
10836,0,0,0,9036,0.0,0.0
114623,0,0,0,9037,0.0,0.0
76811,0,0,0,9038,0.0,0.0
68713,0,0,0,9039,0.0,0.0
77945,0,0,0,9040,0.0,0.0
86069,0,0,0,9041,0.0,0.0
28585,0,0,0,9042,0.0,0.0
89744,0,0,0,9043,0.0,0.0
57869,0,0,0,9044,0.0,0.0
97194,0,0,0,9045,0.0,0.0
102875,0,0,0,9046,0.0,0.0
110701,0,0,0,9047,0.0,0.0
88601,0,0,0,9048,0.0,0.0
15678,0,0,0,9049,0.0,0.0
39219,0,0,0,9050,0.0,0.0
105408,0,0,0,9051,0.0,0.0
91499,0,0,0,9052,0.0,0.0
106704,0,0,0,9053,0.0,0.0
108459,0,0,0,9054,0.0,0.0
64782,0,0,0,9055,0.0,0.0
8401,0,0,0,9056,0.0,0.0
75661,0,0,0,9057,0.0,0.0
41877,0,0,0,9058,0.0,0.0
111396,0,0,0,9059,0.0,0.0
9796,0,0,0,9060,0.0,0.0
69912,0,0,0,9061,0.0,0.0
47756,0,0,0,9062,0.0,0.0
46973,0,0,0,9063,0.0,0.0
63640,0,0,0,9064,0.0,0.0
40086,0,0,0,9065,0.0,0.0
90445,0,0,0,9066,0.0,0.0
18222,0,0,0,9067,0.0,0.0
9835,0,0,0,9068,0.0,0.0
33063,0,0,0,9069,0.0,0.0
58066,0,0,0,9070,0.0,0.0
80310,0,0,0,9071,0.0,0.0
21829,0,0,0,9072,0.0,0.0
99949,0,0,0,9073,0.0,0.0
67321,0,0,0,9074,0.0,0.0
32869,0,0,0,9075,0.0,0.0
108114,0,0,0,9076,0.0,0.0
110486,0,0,0,9077,0.0,0.0
104025,0,0,0,9078,0.0,0.0
94966,0,0,0,9079,0.0,0.0
86341,0,0,0,9080,0.0,0.0
171,0,0,0,9081,0.0,0.0
46929,0,0,0,9082,0.0,0.0
107616,0,0,0,9083,0.0,0.0
38660,0,0,0,9084,0.0,0.0
35369,0,0,0,9085,0.0,0.0
47704,0,0,0,9086,0.0,0.0
97633,0,0,0,9087,0.0,0.0
22430,0,0,0,9088,0.0,0.0
55730,0,0,0,9089,0.0,0.0
48724,0,0,0,9090,0.0,0.0
32477,0,0,0,9091,0.0,0.0
4776,0,0,0,9092,0.0,0.0
86247,0,0,0,9093,0.0,0.0
56323,0,0,0,9094,0.0,0.0
60226,0,0,0,9095,0.0,0.0
530,0,0,0,9096,0.0,0.0
84713,0,0,0,9097,0.0,0.0
67970,0,0,0,9098,0.0,0.0
93054,0,0,0,9099,0.0,0.0
24897,0,0,0,9100,0.0,0.0
84262,0,0,0,9101,0.0,0.0
95229,0,0,0,9102,0.0,0.0
86982,0,0,0,9103,0.0,0.0
10819,0,0,0,9104,0.0,0.0
24981,0,0,0,9105,0.0,0.0
85440,0,0,0,9106,0.0,0.0
22757,0,0,0,9107,0.0,0.0
113733,0,0,0,9108,0.0,0.0
95041,0,0,0,9109,0.0,0.0
85652,0,0,0,9110,0.0,0.0
17962,0,0,0,9111,0.0,0.0
15653,0,0,0,9112,0.0,0.0
79912,0,0,0,9113,0.0,0.0
101526,0,0,0,9114,0.0,0.0
109274,0,0,0,9115,0.0,0.0
41123,0,0,0,9116,0.0,0.0
1794,0,0,0,9117,0.0,0.0
94626,0,0,0,9118,0.0,0.0
66208,0,0,0,9119,0.0,0.0
56536,0,0,0,9120,0.0,0.0
72059,0,0,0,9121,0.0,0.0
97959,0,0,0,9122,0.0,0.0
55123,0,0,0,9123,0.0,0.0
18008,0,0,0,9124,0.0,0.0
37228,0,0,0,9125,0.0,0.0
88147,0,0,0,9126,0.0,0.0
54684,0,0,0,9127,0.0,0.0
102241,0,0,0,9128,0.0,0.0
64224,0,0,0,9129,0.0,0.0
88932,0,0,0,9130,0.0,0.0
17726,0,0,0,9131,0.0,0.0
94996,0,0,0,9132,0.0,0.0
97282,0,0,0,9133,0.0,0.0
64738,0,0,0,9134,0.0,0.0
56710,0,0,0,9135,0.0,0.0
71352,0,0,0,9136,0.0,0.0
53592,0,0,0,9137,0.0,0.0
79303,0,0,0,9138,0.0,0.0
99698,0,0,0,9139,0.0,0.0
9812,0,0,0,9140,0.0,0.0
102641,0,0,0,9141,0.0,0.0
58851,0,0,0,9142,0.0,0.0
11263,0,0,0,9143,0.0,0.0
28611,0,0,0,9144,0.0,0.0
59325,0,0,0,9145,0.0,0.0
49618,0,0,0,9146,0.0,0.0
35252,0,0,0,9147,0.0,0.0
107060,0,0,0,9148,0.0,0.0
83161,0,0,0,9149,0.0,0.0
13959,0,0,0,9150,0.0,0.0
41290,0,0,0,9151,0.0,0.0
86138,0,0,0,9152,0.0,0.0
41942,0,0,0,9153,0.0,0.0
87332,0,0,0,9154,0.0,0.0
15456,0,0,0,9155,0.0,0.0
3116,0,0,0,9156,0.0,0.0
