sample_idx,real_label,pred_label,pred_prob
147193,3,0,1.0
147194,3,0,1.0
147195,3,0,1.0
147196,3,0,1.0
147197,3,0,1.0
147198,3,0,1.0
147199,3,0,1.0
147200,3,0,1.0
147201,3,0,1.0
147202,3,0,1.0
147203,3,0,1.0
147204,3,0,1.0
147205,3,0,1.0
147206,3,0,1.0
147207,3,0,1.0
147208,3,0,1.0
147209,3,0,1.0
147210,3,0,1.0
147211,3,0,1.0
147212,3,0,1.0
147213,3,0,1.0
147214,3,0,1.0
147215,3,0,1.0
147216,3,0,1.0
147217,3,0,1.0
147218,3,0,1.0
147219,3,0,1.0
147220,3,0,1.0
147221,3,0,1.0
147222,3,0,1.0
147223,3,0,1.0
147224,3,0,1.0
147225,3,0,1.0
147226,3,0,1.0
147227,3,0,1.0
147228,3,0,1.0
147229,3,0,1.0
147230,3,0,1.0
147231,3,0,1.0
147232,3,0,1.0
147233,3,0,1.0
147234,3,0,1.0
147235,3,0,1.0
147236,3,0,1.0
147237,3,0,1.0
147238,3,0,1.0
147239,3,0,1.0
147240,3,0,1.0
147241,3,0,1.0
147242,3,0,1.0
147243,3,0,1.0
147244,3,0,1.0
147245,3,0,1.0
147246,3,0,1.0
147247,3,0,1.0
147248,3,0,1.0
147249,3,0,1.0
147250,3,0,1.0
147251,3,0,1.0
147252,3,0,1.0
147253,3,0,1.0
147254,3,0,1.0
147255,3,0,1.0
147256,3,0,1.0
147257,3,0,1.0
147258,3,0,1.0
147259,3,0,1.0
147260,3,0,1.0
147261,3,0,1.0
147262,3,0,1.0
147263,3,0,1.0
147264,3,0,1.0
147265,3,0,1.0
147266,3,0,1.0
147267,3,0,1.0
147268,3,0,1.0
147269,3,0,1.0
147270,3,0,1.0
147271,3,0,1.0
147272,3,0,1.0
147273,3,0,1.0
147274,3,0,1.0
147275,3,0,1.0
147276,3,0,1.0
147277,3,0,1.0
147278,3,0,1.0
147279,3,0,1.0
147280,3,0,1.0
147281,3,0,1.0
147282,3,0,1.0
147283,3,0,1.0
147284,3,0,1.0
147285,3,0,1.0
147286,3,0,1.0
147287,3,0,1.0
147288,3,0,1.0
147289,3,0,1.0
147290,3,0,1.0
147291,3,0,1.0
147292,3,0,1.0
147293,3,0,1.0
147294,3,0,1.0
147295,3,0,1.0
147296,3,0,1.0
147297,3,0,1.0
147298,3,0,1.0
147299,3,0,1.0
147300,3,0,1.0
147301,3,0,1.0
147302,3,0,1.0
147303,3,0,1.0
147304,3,0,1.0
147305,3,0,1.0
147306,3,0,1.0
147307,3,0,1.0
147308,3,0,1.0
147309,3,0,1.0
147310,3,0,1.0
147311,3,0,1.0
147312,3,0,1.0
147313,3,0,1.0
147314,3,0,1.0
147315,3,0,1.0
147316,3,0,1.0
147317,3,0,1.0
147318,3,0,1.0
147319,3,0,1.0
147320,3,0,1.0
147321,3,0,1.0
147322,3,0,1.0
147323,3,0,1.0
147324,3,0,1.0
147325,3,0,1.0
147326,3,0,1.0
147327,3,0,1.0
147328,3,0,1.0
147329,3,0,1.0
147330,3,0,1.0
147331,3,0,1.0
147332,3,0,1.0
147333,3,0,1.0
147334,3,0,1.0
147335,3,0,1.0
147336,3,0,1.0
147337,3,0,1.0
147338,3,0,1.0
147339,3,0,1.0
147340,3,0,1.0
147341,3,0,1.0
147342,3,0,1.0
147343,3,0,1.0
147344,3,0,1.0
147345,3,0,1.0
147346,3,0,1.0
147347,3,0,1.0
147348,3,0,1.0
147349,3,0,1.0
147350,3,0,1.0
147351,3,0,1.0
147352,3,0,1.0
147353,3,0,1.0
147354,3,0,1.0
147355,3,0,1.0
147356,3,0,1.0
147357,3,0,1.0
147358,3,0,1.0
147359,3,0,1.0
147360,3,0,1.0
147361,3,0,1.0
147362,3,0,1.0
147363,3,0,1.0
147364,3,0,1.0
147365,3,0,1.0
147366,3,0,1.0
147367,3,0,1.0
147368,3,0,1.0
147369,3,0,1.0
147370,3,0,1.0
147371,3,0,1.0
147372,3,0,1.0
147373,3,0,1.0
147374,3,0,1.0
147375,3,0,1.0
147376,3,0,1.0
147377,3,0,1.0
147378,3,0,1.0
147379,3,0,1.0
147380,3,0,1.0
147381,3,0,1.0
147382,3,0,1.0
147383,3,0,1.0
147384,3,0,1.0
147385,3,0,1.0
147386,3,0,1.0
147387,3,0,1.0
147388,3,0,1.0
147389,3,0,1.0
147390,3,0,1.0
147391,3,0,1.0
147392,3,0,1.0
147393,3,0,1.0
147394,3,0,1.0
147395,3,0,1.0
147396,3,0,1.0
147397,3,0,1.0
147398,3,0,1.0
147399,3,0,1.0
147400,3,0,1.0
147401,3,0,1.0
147402,3,0,1.0
147403,3,0,1.0
147404,3,0,1.0
147405,3,0,1.0
147406,3,0,1.0
147407,3,0,1.0
147408,3,0,1.0
147409,3,0,1.0
147410,3,0,1.0
147411,3,0,1.0
147412,3,0,1.0
147413,3,0,1.0
147414,3,0,1.0
147415,3,0,1.0
147416,3,0,1.0
147417,3,0,1.0
147418,3,0,1.0
147419,3,0,1.0
147420,3,0,1.0
147421,3,0,1.0
147422,3,0,1.0
147423,3,0,1.0
147424,3,0,1.0
147425,3,0,1.0
147426,3,0,1.0
147427,3,0,1.0
147428,3,0,1.0
147429,3,0,1.0
147430,3,0,1.0
147431,3,0,1.0
147432,3,0,1.0
147433,3,0,1.0
147434,3,0,1.0
147435,3,0,1.0
147436,3,0,1.0
147437,3,0,1.0
147438,3,0,1.0
147439,3,0,1.0
147440,3,0,1.0
147441,3,0,1.0
147442,3,0,1.0
147443,3,0,1.0
147444,3,0,1.0
147445,3,0,1.0
147446,3,0,1.0
147447,3,0,1.0
147448,3,0,1.0
147449,3,0,1.0
147450,3,0,1.0
147451,3,0,1.0
147452,3,0,1.0
147453,3,0,1.0
147454,3,0,1.0
147455,3,0,1.0
147456,3,0,1.0
147457,3,0,1.0
147458,3,0,1.0
147459,3,0,1.0
147460,3,0,1.0
147461,3,0,1.0
147462,3,0,1.0
147463,3,0,1.0
147464,3,0,1.0
147465,3,0,1.0
147466,3,0,1.0
147467,3,0,1.0
147468,3,0,1.0
147469,3,0,1.0
147470,3,0,1.0
147471,3,0,1.0
147472,3,0,1.0
147473,3,0,1.0
147474,3,0,1.0
147475,3,0,1.0
147476,3,0,1.0
147477,3,0,1.0
147478,3,0,1.0
147479,3,0,1.0
147480,3,0,1.0
147481,3,0,1.0
147482,3,0,1.0
147483,3,0,1.0
147484,3,0,1.0
147485,3,0,1.0
147486,3,0,1.0
147487,3,0,1.0
147488,3,0,1.0
147489,3,0,1.0
147490,3,0,1.0
147491,3,0,1.0
147492,3,0,1.0
147493,3,0,1.0
147494,3,0,1.0
147495,3,0,1.0
147496,3,0,1.0
147497,3,0,1.0
147498,3,0,1.0
147499,3,0,1.0
147500,3,0,1.0
147501,3,0,1.0
147502,3,0,1.0
147503,3,0,1.0
147504,3,0,1.0
147505,3,0,1.0
147506,3,0,1.0
147507,3,0,1.0
147508,3,0,1.0
147509,3,0,1.0
147510,3,0,1.0
147511,3,0,1.0
147512,3,0,1.0
147513,3,0,1.0
147514,3,0,1.0
147515,3,0,1.0
147516,3,0,1.0
147517,3,0,1.0
147518,3,0,1.0
147519,3,0,1.0
147520,3,0,1.0
147521,3,0,1.0
147522,3,0,1.0
147523,3,0,1.0
147524,3,0,1.0
147525,3,0,1.0
147526,3,0,1.0
147527,3,0,1.0
147528,3,0,1.0
147529,3,0,1.0
147530,3,0,1.0
147531,3,0,1.0
147532,3,0,1.0
147533,3,0,1.0
147534,3,0,1.0
147535,3,0,1.0
147536,3,0,1.0
147537,3,0,1.0
147538,3,0,1.0
147539,3,0,1.0
147540,3,0,1.0
147541,3,0,1.0
147542,3,0,1.0
147543,3,0,1.0
147544,3,0,1.0
147545,3,0,1.0
147546,3,0,1.0
147547,3,0,1.0
147548,3,0,1.0
147549,3,0,1.0
147550,3,0,1.0
147551,3,0,1.0
147552,3,0,1.0
147553,3,0,1.0
147554,3,0,1.0
147555,3,0,1.0
147556,3,0,1.0
147557,3,0,1.0
147558,3,0,1.0
147559,3,0,1.0
147560,3,0,1.0
147561,3,0,1.0
147562,3,0,1.0
147563,3,0,1.0
147564,3,0,1.0
147565,3,0,1.0
147566,3,0,1.0
147567,3,0,1.0
147568,3,0,1.0
147569,3,0,1.0
147570,3,0,1.0
147571,3,0,1.0
147572,3,0,1.0
147573,3,0,1.0
147574,3,0,1.0
147575,3,0,1.0
147576,3,0,1.0
147577,3,0,1.0
147578,3,0,1.0
147579,3,0,1.0
147580,3,0,1.0
147581,3,0,1.0
147582,3,0,1.0
147583,3,0,1.0
147584,3,0,1.0
147585,3,0,1.0
147586,3,0,1.0
147587,3,0,1.0
147588,3,0,1.0
147589,3,0,1.0
147590,3,0,1.0
147591,3,0,1.0
147592,3,0,1.0
147593,3,0,1.0
147594,3,0,1.0
147595,3,0,1.0
147596,3,0,1.0
147597,3,0,1.0
147598,3,0,1.0
147599,3,0,1.0
147600,3,0,1.0
147601,3,0,1.0
147602,3,0,1.0
147603,3,0,1.0
147604,3,0,1.0
147605,3,0,1.0
147606,3,0,1.0
147607,3,0,1.0
147608,3,0,1.0
147609,3,0,1.0
147610,3,0,1.0
147611,3,0,1.0
147612,3,0,1.0
147613,3,0,1.0
147614,3,0,1.0
147615,3,0,1.0
147616,3,0,1.0
147617,3,0,1.0
147618,3,0,1.0
147619,3,0,1.0
147620,3,0,1.0
147621,3,0,1.0
147622,3,0,1.0
147623,3,0,1.0
147624,3,0,1.0
147625,3,0,1.0
147626,3,0,1.0
147627,3,0,1.0
147628,3,0,1.0
147629,3,0,1.0
147630,3,0,1.0
147631,3,0,1.0
147632,3,0,1.0
147633,3,0,1.0
147634,3,0,1.0
147635,3,0,1.0
147636,3,0,1.0
147637,3,0,1.0
147638,3,0,1.0
147639,3,0,1.0
147640,3,0,1.0
147641,3,0,1.0
147642,3,0,1.0
147643,3,0,1.0
147644,3,0,1.0
147645,3,0,1.0
147646,3,0,1.0
147647,3,0,1.0
147648,3,0,1.0
147649,3,0,1.0
147650,3,0,1.0
147651,3,0,1.0
147652,3,0,1.0
147653,3,0,1.0
147654,3,0,1.0
147655,3,0,1.0
147656,3,0,1.0
147657,3,0,1.0
147658,3,0,1.0
147659,3,0,1.0
147660,3,0,1.0
147661,3,0,1.0
147662,3,0,1.0
147663,3,0,1.0
147664,3,0,1.0
147665,3,0,1.0
147666,3,0,1.0
147667,3,0,1.0
147668,3,0,1.0
147669,3,0,1.0
147670,3,0,1.0
147671,3,0,1.0
147672,3,0,1.0
147673,3,0,1.0
147674,3,0,1.0
147675,3,0,1.0
147676,3,0,1.0
147677,3,0,1.0
147678,3,0,1.0
147679,3,0,1.0
147680,3,0,1.0
147681,3,0,1.0
147682,3,0,1.0
147683,3,0,1.0
147684,3,0,1.0
147685,3,0,1.0
147686,3,0,1.0
147687,3,0,1.0
147688,3,0,1.0
147689,3,0,1.0
147690,3,0,1.0
147691,3,0,1.0
147692,3,0,1.0
147693,3,0,1.0
147694,3,0,1.0
147695,3,0,1.0
147696,3,0,1.0
147697,3,0,1.0
147698,3,0,1.0
147699,3,0,1.0
147700,3,0,1.0
147701,3,0,1.0
147702,3,0,1.0
147703,3,0,1.0
147704,3,0,1.0
147705,3,0,1.0
147706,3,0,1.0
147707,3,0,1.0
147708,3,0,1.0
147709,3,0,1.0
147710,3,0,1.0
147711,3,0,1.0
147712,3,0,1.0
147713,3,0,1.0
147714,3,0,1.0
147715,3,0,1.0
147716,3,0,1.0
147717,3,0,1.0
147718,3,0,1.0
147719,3,0,1.0
147720,3,0,1.0
147721,3,0,1.0
147722,3,0,1.0
147723,3,0,1.0
147724,3,0,1.0
147725,3,0,1.0
147726,3,0,1.0
147727,3,0,1.0
147728,3,0,1.0
147729,3,0,1.0
147730,3,0,1.0
147731,3,0,1.0
147732,3,0,1.0
147733,3,0,1.0
147734,3,0,1.0
147735,3,0,1.0
147736,3,0,1.0
147737,3,0,1.0
147738,3,0,1.0
147739,3,0,1.0
147740,3,0,1.0
147741,3,0,1.0
147742,3,0,1.0
147743,3,0,1.0
147744,3,0,1.0
147745,3,0,1.0
147746,3,0,1.0
147747,3,0,1.0
147748,3,0,1.0
147749,3,0,1.0
147750,3,0,1.0
147751,3,0,1.0
147752,3,0,1.0
147753,3,0,1.0
147754,3,0,1.0
147755,3,0,1.0
147756,3,0,1.0
147757,3,0,1.0
147758,3,0,1.0
147759,3,0,1.0
147760,3,0,1.0
147761,3,0,1.0
147762,3,0,1.0
147763,3,0,1.0
147764,3,0,1.0
147765,3,0,1.0
147766,3,0,1.0
147767,3,0,1.0
147768,3,0,1.0
147769,3,0,1.0
147770,3,0,1.0
147771,3,0,1.0
147772,3,0,1.0
147773,3,0,1.0
147774,3,0,1.0
147775,3,0,1.0
147776,3,0,1.0
147777,3,0,1.0
147778,3,0,1.0
147779,3,0,1.0
147780,3,0,1.0
147781,3,0,1.0
147782,3,0,1.0
147783,3,0,1.0
147784,3,0,1.0
147785,3,0,1.0
147786,3,0,1.0
147787,3,0,1.0
147788,3,0,1.0
147789,3,0,1.0
147790,3,0,1.0
147791,3,0,1.0
147792,3,0,1.0
147793,3,0,1.0
147794,3,0,1.0
147795,3,0,1.0
147796,3,0,1.0
147797,3,0,1.0
147798,3,0,1.0
147799,3,0,1.0
147800,3,0,1.0
147801,3,0,1.0
147802,3,0,1.0
147803,3,0,1.0
147804,3,0,1.0
147805,3,0,1.0
147806,3,0,1.0
147807,3,0,1.0
147808,3,0,1.0
147809,3,0,1.0
147810,3,0,1.0
147811,3,0,1.0
147812,3,0,1.0
147813,3,0,1.0
147814,3,0,1.0
147815,3,0,1.0
147816,3,0,1.0
147817,3,0,1.0
147818,3,0,1.0
147819,3,0,1.0
147820,3,0,1.0
147821,3,0,1.0
147822,3,0,1.0
147823,3,0,1.0
147824,3,0,1.0
147825,3,0,1.0
147826,3,0,1.0
147827,3,0,1.0
147828,3,0,1.0
147829,3,0,1.0
147830,3,0,1.0
147831,3,0,1.0
147832,3,0,1.0
147833,3,0,1.0
147834,3,0,1.0
147835,3,0,1.0
147836,3,0,1.0
147837,3,0,1.0
147838,3,0,1.0
147839,3,0,1.0
147840,3,0,1.0
147841,3,0,1.0
147842,3,0,1.0
147843,3,0,1.0
147844,3,0,1.0
147845,3,0,1.0
147846,3,0,1.0
147847,3,0,1.0
147848,3,0,1.0
147849,3,0,1.0
147850,3,0,1.0
147851,3,0,1.0
147852,3,0,1.0
147853,3,0,1.0
147854,3,0,1.0
147855,3,0,1.0
147856,3,0,1.0
147857,3,0,1.0
147858,3,0,1.0
147859,3,0,1.0
147860,3,0,1.0
147861,3,0,1.0
147862,3,0,1.0
147863,3,0,1.0
147864,3,0,1.0
147865,3,0,1.0
147866,3,0,1.0
147867,3,0,1.0
147868,3,0,1.0
147869,3,0,1.0
147870,3,0,1.0
147871,3,0,1.0
147872,3,0,1.0
147873,3,0,1.0
147874,3,0,1.0
147875,3,0,1.0
147876,3,0,1.0
147877,3,0,1.0
147878,3,0,1.0
147879,3,0,1.0
147880,3,0,1.0
147881,3,0,1.0
147882,3,0,1.0
147883,3,0,1.0
147884,3,0,1.0
147885,3,0,1.0
147886,3,0,1.0
147887,3,0,1.0
147888,3,0,1.0
147889,3,0,1.0
147890,3,0,1.0
147891,3,0,1.0
147892,3,0,1.0
147893,3,0,1.0
147894,3,0,1.0
147895,3,0,1.0
147896,3,0,1.0
147897,3,0,1.0
147898,3,0,1.0
147899,3,0,1.0
147900,3,0,1.0
147901,3,0,1.0
147902,3,0,1.0
147903,3,0,1.0
147904,3,0,1.0
147905,3,0,1.0
147906,3,0,1.0
147907,3,0,1.0
147908,3,0,1.0
147909,3,0,1.0
147910,3,0,1.0
147911,3,0,1.0
147912,3,0,1.0
147913,3,0,1.0
147914,3,0,1.0
147915,3,0,1.0
147916,3,0,1.0
147917,3,0,1.0
147918,3,0,1.0
147919,3,0,1.0
147920,3,0,1.0
147921,3,0,1.0
147922,3,0,1.0
147923,3,0,1.0
147924,3,0,1.0
147925,3,0,1.0
147926,3,0,1.0
147927,3,0,1.0
147928,3,0,1.0
147929,3,0,1.0
147930,3,0,1.0
147931,3,0,1.0
147932,3,0,1.0
147933,3,0,1.0
147934,3,0,1.0
147935,3,0,1.0
147936,3,0,1.0
147937,3,0,1.0
147938,3,0,1.0
147939,3,0,1.0
147940,3,0,1.0
147941,3,0,1.0
147942,3,0,1.0
147943,3,0,1.0
147944,3,0,1.0
147945,3,0,1.0
147946,3,0,1.0
147947,3,0,1.0
147948,3,0,1.0
147949,3,0,1.0
147950,3,0,1.0
147951,3,0,1.0
147952,3,0,1.0
147953,3,0,1.0
147954,3,0,1.0
147955,3,0,1.0
147956,3,0,1.0
147957,3,0,1.0
147958,3,0,1.0
147959,3,0,1.0
147960,3,0,1.0
147961,3,0,1.0
147962,3,0,1.0
147963,3,0,1.0
147964,3,0,1.0
147965,3,0,1.0
147966,3,0,1.0
147967,3,0,1.0
147968,3,0,1.0
147969,3,0,1.0
147970,3,0,1.0
147971,3,0,1.0
147972,3,0,1.0
147973,3,0,1.0
147974,3,0,1.0
147975,3,0,1.0
147976,3,0,1.0
147977,3,0,1.0
147978,3,0,1.0
147979,3,0,1.0
147980,3,0,1.0
147981,3,0,1.0
147982,3,0,1.0
147983,3,0,1.0
147984,3,0,1.0
147985,3,0,1.0
147986,3,0,1.0
147987,3,0,1.0
147988,3,0,1.0
147989,3,0,1.0
147990,3,0,1.0
147991,3,0,1.0
147992,3,0,1.0
147993,3,0,1.0
147994,3,0,1.0
147995,3,0,1.0
147996,3,0,1.0
147997,3,0,1.0
147998,3,0,1.0
147999,3,0,1.0
148000,3,0,1.0
148001,3,0,1.0
148002,3,0,1.0
148003,3,0,1.0
148004,3,0,1.0
148005,3,0,1.0
148006,3,0,1.0
148007,3,0,1.0
148008,3,0,1.0
148009,3,0,1.0
148010,3,0,1.0
148011,3,0,1.0
148012,3,0,1.0
148013,3,0,1.0
148014,3,0,1.0
148015,3,0,1.0
148016,3,0,1.0
148017,3,0,1.0
148018,3,0,1.0
148019,3,0,1.0
148020,3,0,1.0
148021,3,0,1.0
148022,3,0,1.0
148023,3,0,1.0
148024,3,0,1.0
148025,3,0,1.0
148026,3,0,1.0
148027,3,0,1.0
148028,3,0,1.0
148029,3,0,1.0
148030,3,0,1.0
148031,3,0,1.0
148032,3,0,1.0
148033,3,0,1.0
148034,3,0,1.0
148035,3,0,1.0
148036,3,0,1.0
148037,3,0,1.0
148038,3,0,1.0
148039,3,0,1.0
148040,3,0,1.0
148041,3,0,1.0
148042,3,0,1.0
148043,3,0,1.0
148044,3,0,1.0
148045,3,0,1.0
148046,3,0,1.0
148047,3,0,1.0
148048,3,0,1.0
148049,3,0,1.0
148050,3,0,1.0
148051,3,0,1.0
148052,3,0,1.0
148053,3,0,1.0
148054,3,0,1.0
148055,3,0,1.0
148056,3,0,1.0
148057,3,0,1.0
148058,3,0,1.0
148059,3,0,1.0
148060,3,0,1.0
148061,3,0,1.0
148062,3,0,1.0
148063,3,0,1.0
148064,3,0,1.0
148065,3,0,1.0
148066,3,0,1.0
148067,3,0,1.0
148068,3,0,1.0
148069,3,0,1.0
148070,3,0,1.0
148071,3,0,1.0
148072,3,0,1.0
148073,3,0,1.0
148074,3,0,1.0
148075,3,0,1.0
148076,3,0,1.0
148077,3,0,1.0
148078,3,0,1.0
148079,3,0,1.0
148080,3,0,1.0
148081,3,0,1.0
148082,3,0,1.0
148083,3,0,1.0
148084,3,0,1.0
148085,3,0,1.0
148086,3,0,1.0
148087,3,0,1.0
148088,3,0,1.0
148089,3,0,1.0
148090,3,0,1.0
148091,3,0,1.0
148092,3,0,1.0
148093,3,0,1.0
148094,3,0,1.0
148095,3,0,1.0
148096,3,0,1.0
148097,3,0,1.0
148098,3,0,1.0
148099,3,0,1.0
148100,3,0,1.0
148101,3,0,1.0
148102,3,0,1.0
148103,3,0,1.0
148104,3,0,1.0
148105,3,0,1.0
148106,3,0,1.0
148107,3,0,1.0
148108,3,0,1.0
148109,3,0,1.0
148110,3,0,1.0
148111,3,0,1.0
148112,3,0,1.0
148113,3,0,1.0
148114,3,0,1.0
148115,3,0,1.0
148116,3,0,1.0
148117,3,0,1.0
148118,3,0,1.0
148119,3,0,1.0
148120,3,0,1.0
148121,3,0,1.0
148122,3,0,1.0
148123,3,0,1.0
148124,3,0,1.0
148125,3,0,1.0
148126,3,0,1.0
148127,3,0,1.0
148128,3,0,1.0
148129,3,0,1.0
148130,3,0,1.0
148131,3,0,1.0
148132,3,0,1.0
148133,3,0,1.0
148134,3,0,1.0
148135,3,0,1.0
148136,3,0,1.0
148137,3,0,1.0
148138,3,0,1.0
148139,3,0,1.0
148140,3,0,1.0
148141,3,0,1.0
148142,3,0,1.0
148143,3,0,1.0
148144,3,0,1.0
148145,3,0,1.0
148146,3,0,1.0
148147,3,0,1.0
148148,3,0,1.0
148149,3,0,1.0
148150,3,0,1.0
148151,3,0,1.0
148152,3,0,1.0
148153,3,0,1.0
148154,3,0,1.0
148155,3,0,1.0
148156,3,0,1.0
148157,3,0,1.0
148158,3,0,1.0
148159,3,0,1.0
148160,3,0,1.0
148161,3,0,1.0
148162,3,0,1.0
148163,3,0,1.0
148164,3,0,1.0
148165,3,0,1.0
148166,3,0,1.0
148167,3,0,1.0
148168,3,0,1.0
148169,3,0,1.0
148170,3,0,1.0
148171,3,0,1.0
148172,3,0,1.0
148173,3,0,1.0
148174,3,0,1.0
148175,3,0,1.0
148176,3,0,1.0
148177,3,0,1.0
148178,3,0,1.0
148179,3,0,1.0
148180,3,0,1.0
148181,3,0,1.0
148182,3,0,1.0
148183,3,0,1.0
148184,3,0,1.0
148185,3,0,1.0
148186,3,0,1.0
148187,3,0,1.0
148188,3,0,1.0
148189,3,0,1.0
148190,3,0,1.0
148191,3,0,1.0
148192,3,0,1.0
148193,3,0,1.0
148194,3,0,1.0
148195,3,0,1.0
148196,3,0,1.0
148197,3,0,1.0
148198,3,0,1.0
148199,3,0,1.0
148200,3,0,1.0
148201,3,0,1.0
148202,3,0,1.0
148203,3,0,1.0
148204,3,0,1.0
148205,3,0,1.0
148206,3,0,1.0
148207,3,0,1.0
148208,3,0,1.0
148209,3,0,1.0
148210,3,0,1.0
148211,3,0,1.0
148212,3,0,1.0
148213,3,0,1.0
148214,3,0,1.0
148215,3,0,1.0
148216,3,0,1.0
148217,3,0,1.0
148218,3,0,1.0
148219,3,0,1.0
148220,3,0,1.0
148221,3,0,1.0
148222,3,0,1.0
148223,3,0,1.0
148224,3,0,1.0
148225,3,0,1.0
148226,3,0,1.0
148227,3,0,1.0
148228,3,0,1.0
148229,3,0,1.0
148230,3,0,1.0
148231,3,0,1.0
148232,3,0,1.0
148233,3,0,1.0
148234,3,0,1.0
148235,3,0,1.0
148236,3,0,1.0
148237,3,0,1.0
148238,3,0,1.0
148239,3,0,1.0
148240,3,0,1.0
148241,3,0,1.0
148242,3,0,1.0
148243,3,0,1.0
148244,3,0,1.0
148245,3,0,1.0
148246,3,0,1.0
148247,3,0,1.0
148248,3,0,1.0
148249,3,0,1.0
148250,3,0,1.0
148251,3,0,1.0
148252,3,0,1.0
148253,3,0,1.0
148254,3,0,1.0
148255,3,0,1.0
148256,3,0,1.0
148257,3,0,1.0
148258,3,0,1.0
148259,3,0,1.0
148260,3,0,1.0
148261,3,0,1.0
148262,3,0,1.0
148263,3,0,1.0
148264,3,0,1.0
148265,3,0,1.0
148266,3,0,1.0
148267,3,0,1.0
148268,3,0,1.0
148269,3,0,1.0
148270,3,0,1.0
148271,3,0,1.0
148272,3,0,1.0
148273,3,0,1.0
148274,3,0,1.0
148275,3,0,1.0
148276,3,0,1.0
148277,3,0,1.0
148278,3,0,1.0
148279,3,0,1.0
148280,3,0,1.0
148281,3,0,1.0
148282,3,0,1.0
148283,3,0,1.0
148284,3,0,1.0
148285,3,0,1.0
148286,3,0,1.0
148287,3,0,1.0
148288,3,0,1.0
148289,3,0,1.0
148290,3,0,1.0
148291,3,0,1.0
148292,3,0,1.0
148293,3,0,1.0
148294,3,0,1.0
148295,3,0,1.0
148296,3,0,1.0
148297,3,0,1.0
148298,3,0,1.0
148299,3,0,1.0
148300,3,0,1.0
148301,3,0,1.0
148302,3,0,1.0
148303,3,0,1.0
148304,3,0,1.0
148305,3,0,1.0
148306,3,0,1.0
148307,3,0,1.0
148308,3,0,1.0
148309,3,0,1.0
148310,3,0,1.0
148311,3,0,1.0
148312,3,0,1.0
148313,3,0,1.0
148314,3,0,1.0
148315,3,0,1.0
148316,3,0,1.0
148317,3,0,1.0
148318,3,0,1.0
148319,3,0,1.0
148320,3,0,1.0
148321,3,0,1.0
148322,3,0,1.0
148323,3,0,1.0
148324,3,0,1.0
148325,3,0,1.0
148326,3,0,1.0
148327,3,0,1.0
148328,3,0,1.0
148329,3,0,1.0
148330,3,0,1.0
148331,3,0,1.0
148332,3,0,1.0
148333,3,0,1.0
148334,3,0,1.0
148335,3,0,1.0
148336,3,0,1.0
148337,3,0,1.0
148338,3,0,1.0
148339,3,0,1.0
148340,3,0,1.0
148341,3,0,1.0
148342,3,0,1.0
148343,3,0,1.0
148344,3,0,1.0
148345,3,0,1.0
148346,3,0,1.0
148347,3,0,1.0
148348,3,0,1.0
148349,3,0,1.0
148350,3,0,1.0
148351,3,0,1.0
148352,3,0,1.0
148353,3,0,1.0
148354,3,0,1.0
148355,3,0,1.0
148356,3,0,1.0
148357,3,0,1.0
148358,3,0,1.0
148359,3,0,1.0
148360,3,0,1.0
148361,3,0,1.0
148362,3,0,1.0
148363,3,0,1.0
148364,3,0,1.0
148365,3,0,1.0
148366,3,0,1.0
148367,3,0,1.0
148368,3,0,1.0
148369,3,0,1.0
148370,3,0,1.0
148371,3,0,1.0
148372,3,0,1.0
148373,3,0,1.0
148374,3,0,1.0
148375,3,0,1.0
148376,3,0,1.0
148377,3,0,1.0
148378,3,0,1.0
148379,3,0,1.0
148380,3,0,1.0
148381,3,0,1.0
148382,3,0,1.0
148383,3,0,1.0
148384,3,0,1.0
148385,3,0,1.0
148386,3,0,1.0
148387,3,0,1.0
148388,3,0,1.0
148389,3,0,1.0
148390,3,0,1.0
148391,3,0,1.0
148392,3,0,1.0
148393,3,0,1.0
148394,3,0,1.0
148395,3,0,1.0
148396,3,0,1.0
148397,3,0,1.0
148398,3,0,1.0
148399,3,0,1.0
148400,3,0,1.0
148401,3,0,1.0
148402,3,0,1.0
148403,3,0,1.0
148404,3,0,1.0
148405,3,0,1.0
148406,3,0,1.0
148407,3,0,1.0
148408,3,0,1.0
148409,3,0,1.0
148410,3,0,1.0
148411,3,0,1.0
148412,3,0,1.0
148413,3,0,1.0
148414,3,0,1.0
148415,3,0,1.0
148416,3,0,1.0
148417,3,0,1.0
148418,3,0,1.0
148419,3,0,1.0
148420,3,0,1.0
148421,3,0,1.0
148422,3,0,1.0
148423,3,0,1.0
148424,3,0,1.0
148425,3,0,1.0
148426,3,0,1.0
148427,3,0,1.0
148428,3,0,1.0
148429,3,0,1.0
148430,3,0,1.0
148431,3,0,1.0
148432,3,0,1.0
148433,3,0,1.0
148434,3,0,1.0
148435,3,0,1.0
148436,3,0,1.0
148437,3,0,1.0
148438,3,0,1.0
148439,3,0,1.0
148440,3,0,1.0
148441,3,0,1.0
148442,3,0,1.0
148443,3,0,1.0
148444,3,0,1.0
148445,3,0,1.0
148446,3,0,1.0
148447,3,0,1.0
148448,3,0,1.0
148449,3,0,1.0
148450,3,0,1.0
148451,3,0,1.0
148452,3,0,1.0
148453,3,0,1.0
148454,3,0,1.0
148455,3,0,1.0
148456,3,0,1.0
148457,3,0,1.0
148458,3,0,1.0
148459,3,0,1.0
148460,3,0,1.0
148461,3,0,1.0
148462,3,0,1.0
